Name,Port,Date,KPI,Hour00Min00,Hour00Min15,Hour00Min30,Hour00Min45,Hour01Min00,Hour01Min15,Hour01Min30,Hour01Min45,Hour02Min00,Hour02Min15,Hour02Min30,Hour02Min45,Hour03Min00,Hour03Min15,Hour03Min30,Hour03Min45,Hour04Min00,Hour04Min15,Hour04Min30,Hour04Min45,Hour05Min00,Hour05Min15,Hour05Min30,Hour05Min45,Hour06Min00,Hour06Min15,Hour06Min30,Hour06Min45,Hour07Min00,Hour07Min15,Hour07Min30,Hour07Min45,Hour08Min00,Hour08Min15,Hour08Min30,Hour08Min45,Hour09Min00,Hour09Min15,Hour09Min30,Hour09Min45,Hour10Min00,Hour10Min15,Hour10Min30,Hour10Min45,Hour11Min00,Hour11Min15,Hour11Min30,Hour11Min45,Hour12Min00,Hour12Min15,Hour12Min30,Hour12Min45,Hour13Min00,Hour13Min15,Hour13Min30,Hour13Min45,Hour14Min00,Hour14Min15,Hour14Min30,Hour14Min45,Hour15Min00,Hour15Min15,Hour15Min30,Hour15Min45,Hour16Min00,Hour16Min15,Hour16Min30,Hour16Min45,Hour17Min00,Hour17Min15,Hour17Min30,Hour17Min45,Hour18Min00,Hour18Min15,Hour18Min30,Hour18Min45,Hour19Min00,Hour19Min15,Hour19Min30,Hour19Min45,Hour20Min00,Hour20Min15,Hour20Min30,Hour20Min45,Hour21Min00,Hour21Min15,Hour21Min30,Hour21Min45,Hour22Min00,Hour22Min15,Hour22Min30,Hour22Min45,Hour23Min00,Hour23Min15,Hour23Min30,Hour23Min45
0434_ZC_11,FlexiPacket Radio 1,2015-01-26,RX_Capacity_Hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0033_ZC_12,FlexiPacket GbEPort 1,2015-01-26,OutOctets,1895813,1895813,1895745,1895813,1895911,1901987,1900566,1895813,1895813,1895813,1895745,1895813,1896026,1895813,1895813,1895745,1895813,1895813,1895813,1895745,1900716,1895813,1895813,1895745,1895813,1895813,1895928,1895813,1895843,1895813,1895813,1895813,1895745,1895813,1900622,1895813,1895843,1895813,1895813,1895928,1895813,1895745,1895813,1895813,1895911,1895745,1895813,1895813,1900637,1895618,1895813,1895813,1895911,1895928,1895745,1895813,1895813,1895813,1895745,1895813,1897689,1895813,1900565,1895813,1895813,1895813,1895813,1895860,1896331,1895813,1895813,1895745,1895813,1895813,1895813,1895745,1900709,1895813,1895813,1895813,1895860,1895813,1895813,1903134,1896696,1895813,1895813,1895813,1895745,1895813,1900860,1895603,1895911,1895745,1895928,1895813
4924_ZC_17,FlexiPacket Radio 1,2015-01-26,RX_profile_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6090_ZC_13,FlexiPacket GbEPort 1,2015-01-26,OutOctets,2059753618,2054562865,2051935636,2050931852,2050446906,2044677943,2042621625,2039432029,2041435176,2040268033,2067538197,2062832591,2048006937,2039360005,2049770560,2047614297,2038701033,2048240190,2044535307,2040958696,2045110900,2051923310,2058119918,2058152672,2068303234,2079174325,2102804345,2111088872,2098824105,2145900644,2172866976,2173024649,2196816529,2181167798,2184940986,2155165288,2156964550,2133952166,2150406568,2139137027,2144812030,2153525397,2148658047,2150846864,2133268436,2134845262,2178848419,2134775770,2142007796,2143039034,2131206869,2147100936,2160687748,2179800241,2142096095,2161365023,2130283738,2143851176,2148963777,2143804211,2173240565,2158879992,2156507516,2135242115,2151823035,2175396234,2250364378,2190021976,2221679585,2383097984,2324790622,2310545171,2192490586,2165968254,2137743309,2132996196,2122265195,2141986366,2112412936,2109237558,2098816554,2109840754,2092463406,2092407433,2094482030,2088355987,2091015038,2075701557,2079803180,2067695773,2081352009,2078323844,2073416150,2060752398,2060708564,2058575539
0370_ZC_14,FlexiPacket Radio 1,2015-01-26,RX_profile_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104_ZC_12,FlexiPacket Radio 1,2015-01-26,RX_profile_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884_ZC_11,FlexiPacket Radio 1,2015-01-26,RX_profile_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0553_ZC_12,FlexiPacket Radio 1,2015-01-26,Tx_profile_5,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
0553_ZC_11,FlexiPacket Radio 1,2015-01-26,RLTS_2_th,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76
31880_ZD_11,FPMR ODU Radio 1,2015-01-26,OutGoodPkts,297443,372569,326065,242397,210282,186875,217235,186499,172627,182566,169989,168960,208146,217672,202589,185420,182949,191652,176705,199249,216048,257160,248150,375242,352943,487076,534995,581416,822760,931241,1036156,912666,1107090,1237604,1803236,2171179,2058347,1901265,2092433,2043690,1979514,1439661,1079291,991708,1007774,989423,989521,988476,862115,933581,1002377,990930,1034927,1079488,909178,895921,836294,1041913,960470,864120,965071,1008483,1223476,1323381,1274663,1429763,1225683,1258015,1176457,1254730,1238306,1496017,1350917,1226603,1322468,1378183,921261,1112701,820158,629157,627231,668863,546249,598370,543103,483592,446805,500191,505808,461423,469800,473419,406941,398217,381185,307572
0434_ZC_11,FlexiPacket GbEPort 1,2015-01-26,OutOctets,896587821,891467167,889218060,882138956,878730646,881620424,878054099,880833103,880106424,881264028,879852683,877550135,878100684,881585600,878153233,880221996,878596035,880834725,874540999,875598656,878742982,881022518,887659245,895267715,895864972,908843127,915069244,924960805,950054357,970897220,975174380,1005840696,1019809463,998972246,994087431,994163018,979434046,960109905,976859336,982443812,959040455,950317010,972087371,964011026,979600172,970328811,960266068,949871477,958998631,959462019,950660023,976012162,971056603,967004979,985230863,979877657,969785519,959157022,977289159,975929270,992826428,988003241,993470817,1027755479,1004827863,1012492478,1019973310,1013119261,995695812,1025501729,1028070817,1020806152,1025707762,1151638012,1029432266,1041808763,1041379257,1028190099,993191164,967749465,967507194,965666166,967094903,972020401,975213600,943322239,945914313,940873733,928585559,938586167,925851453,916997913,914265075,904188524,916842908,921699484
4924_ZC_122,FlexiPacket Radio 1,2015-01-26,OutOctets,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4924_ZC_17,FlexiPacket Radio 1,2015-01-26,RX_profile_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164_ZC_11,FlexiPacket Radio 1,2015-01-26,RLTS_1_th,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62
0553_ZEA_11,MainBoard FPH800 2.0 e116port 2MTrib 2,2015-01-26,SES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11160_ZEA_11,MainBoard FPH800 2.0 e116port 2MTrib 2,2015-01-26,BBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010_ZC_16,FlexiPacket Radio 1,2015-01-26,OutDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0553_ZC_12,FlexiPacket Radio 1,2015-01-26,OutGoodPkts,1381309,1333962,1280985,1192387,1177722,1159390,1118862,1114554,1144270,1103948,1105409,1105976,1123917,1102162,1104373,1119644,1113007,1139118,1138134,1156140,1164514,1204819,1223510,1352668,1283963,1383857,1449287,1543192,1623516,1748229,1788669,1881428,2020143,2469306,2728629,2799039,2923978,2702784,2792912,2766621,2168761,1983378,1704160,1785551,1829083,1719825,1808146,1774738,1715736,1762481,1742981,1739099,1807669,1703331,1822609,1748517,1744952,1894167,1879669,1844477,1636776,1795979,1889687,1952204,1882661,1939637,2051826,1967779,1972548,1929323,1945565,2123491,2152511,2069256,1916128,1804772,1937577,1830066,1846706,1711665,1733932,1760577,1571208,1564892,1595542,1625774,1503125,1617100,1623458,1443174,1379069,1388133,1305989,1358482,1254865,1392529
3198_ZC_11,FlexiPacket Radio 1,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660_ZC_12,FlexiPacket GbEPort 1,2015-01-26,InGoodPkts,918522,918453,918475,918515,918462,918720,918467,918489,918468,918462,918480,918516,918427,918492,918487,918492,918439,918558,918427,918573,918428,918500,918463,918455,918523,918465,918477,918457,918516,918465,918464,918495,918495,918507,918500,918456,918505,918426,918567,918419,918469,918464,918514,918469,918473,918521,918458,918514,918493,918500,918458,918467,918518,918466,918428,918501,918489,918491,918435,918517,918465,918514,918502,918493,918468,918464,918464,918513,918473,918464,918501,918515,918472,918516,918463,918520,918499,918441,918506,918429,918468,918523,918457,918803,918468,918527,918466,918512,918459,918525,918491,918484,918529,918466,918466,918524
10158_ZC_11,FlexiPacket Radio 1,2015-01-26,AirLoss,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647
0553_ZC_12,FlexiPacket Radio 1,2015-01-26,Tx_profile_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35262_ZFA_11,MainBoard First Mile 200 GbEPort 4,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104_ZC_11,FlexiPacket Radio 1,2015-01-26,TX_Average_Capacity,5024045,5024045,5024044,5024042,5024045,5024045,5024044,5024045,5024045,5024045,5024044,5024045,5024045,5024045,5024044,5023989,5024101,5024045,5024044,5024045,5024045,5024045,5024044,5024045,5024042,5024045,5024044,5024045,5024045,5024045,5024044,5024045,5024045,5024045,5024042,5024045,5024045,5024045,5024044,5024045,5024045,5024045,5024044,5024045,5024045,5024042,5024044,5024045,5024045,5024042,5024044,5024045,5024045,5024045,5024044,5024045,5024045,5024045,5024044,5023989,5024045,5024101,5024044,5024045,5024045,5024042,5023989,5024101,5024045,5024045,5024042,5024045,5024045,5024045,5024044,5023989,5024098,5024045,5024044,5024042,5024045,5024045,5024044,5024045,5023986,5024101,5024042,5024045,5024045,5024042,5024042,5024045,5024042,5023989,5024098,5024045
3127_ZC_13,FlexiPacket Radio 1,2015-01-26,Perc_TX_Peak_Capacity,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11098_ZC_11,FlexiPacket Radio 1,2015-01-26,InOctets,487933527,389533139,333971863,283254699,303403445,287568779,388430208,285272476,282318710,281879412,281900241,281958550,284531521,287503580,285601413,285245118,280953135,281511313,281255917,281637622,281953560,282739894,282325050,284226849,298185893,292047184,292661393,298061870,313150839,348781823,324997700,488384473,479683526,510297788,458366249,392689339,379135830,371708564,398803979,411700782,378127519,360214422,363509354,368904819,377279885,588917994,596342691,493538590,581421970,665953438,494238119,467069820,513561340,544328046,359131160,381763006,402016833,432830030,370040446,531548149,561035398,458083846,606874843,411700091,374668783,409556289,391718492,399126101,512557687,532875408,519066025,479273882,524964031,378946264,379982238,358080878,352896214,335732408,334210851,324558316,323362532,392068874,378585745,399372825,324077753,345551656,373193126,346935004,359292456,309431351,310297466,331133888,383695220,364966040,295664549,297203259
1635_ZA_11,BB-Modem 1 OptTrib 2,2015-01-26,SES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050_ZEA_11,MainBoard FPH800 2.0 e116port 2MTrib 1,2015-01-26,UAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_19,FlexiPacket Radio 1,2015-01-26,RLTS_2_th,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81
0171_ZD_14,FPMR ODU Radio 1,2015-01-26,RX_profile_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127_ZC_11,FlexiPacket Radio 1,2015-01-26,RLTM_max,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49
0553_ZC_12,FlexiPacket Radio 1,2015-01-26,Tx_profile_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884_ZC_11,FlexiPacket Radio 1,2015-01-26,RX_profile_5,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
6090_ZC_11,FlexiPacket GbEPort 1,2015-01-26,InGoodPkts,8829353,8794545,8834437,8835943,8744389,8651988,8671108,8618588,8645872,8632625,8632899,8611627,8629426,8575862,8553067,8558831,8568869,8614435,8547525,8539100,8613256,8586869,8656071,8667758,8742338,8896445,9116346,9227680,9131794,9572421,9821598,9999235,10254645,10195842,10353375,10169490,10140757,10034446,10260052,10124121,10268195,10277736,10233547,10483434,10213535,10270632,10394157,10111079,10086179,10268936,10214958,10287095,10323647,10247806,10129526,10240125,10050246,10091201,10179365,10201366,10243495,10387583,10381180,10326774,10779157,12895161,12785955,12467089,11031730,12100071,11689795,11142860,10604381,10441371,10183702,10058856,9989244,10052991,9657884,9813604,9880558,9661205,9633601,9587684,9536523,9634344,9517333,9274377,9416823,9276560,9232272,9186621,9008027,8912254,8836535,8843678
3128_ZFA_11,MainBoard First Mile 200 2MTrib 2,2015-01-26,BBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140_ZC_14,FlexiPacket Radio 1,2015-01-26,Rx_profile_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095_ZC_12,FlexiPacket Radio 1,2015-01-26,RLTS_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010_ZA_11,BB-Modem 2 OptTrib 1,2015-01-26,OI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010_ZA_12,Rx Chain 1 Radio 1 RST1,2015-01-26,OI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104_ZC_12,FlexiPacket Radio 1,2015-01-26,RX_profile_5,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
0010_ZC_11,FlexiPacket Radio 1,2015-01-26,RLTS_1_th,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70
10649_ZC_11,FlexiPacket Radio 1,2015-01-26,RLTM_max,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47
0553_ZC_12,FlexiPacket Radio 1,2015-01-26,Perc_TX_Peak_Capacity,12,15,15,10,18,14,6,10,17,3,1,5,10,4,4,2,2,4,4,4,6,5,7,17,16,15,12,19,18,17,20,10,20,25,20,27,24,23,24,28,15,19,19,15,18,13,19,13,14,13,12,9,10,16,21,27,19,19,13,22,8,14,23,25,16,14,13,15,17,21,15,21,21,24,22,8,18,16,31,18,18,13,27,15,14,17,15,11,12,19,11,9,10,13,19,30
0171_ZD_13,FPMR ODU Radio 1,2015-01-26,RX_Average_Capacity,8282777,8044569,8045190,8139563,8006282,8011740,7971544,7906293,7919692,8005908,7916772,7943716,7994191,7889486,7895936,7963593,7869146,7873733,7869046,7870039,7902597,7886952,7878496,7928679,7957067,8017814,8137448,8123094,8147459,8289336,8154479,8541993,8352757,8341426,8248357,8175295,8626220,8467042,8339706,8339255,8305569,8368901,8335811,8365430,8514101,8371944,8432551,8514088,8395283,8368624,8498474,8582847,8711238,8580680,8511212,8498541,8346148,8264511,8216653,8340273,8544337,8481314,8592001,8622605,8657053,8536469,8396306,8417043,8336210,8390653,8531163,8661921,8592645,8344140,8222867,8277765,8411079,8234081,8629583,8226137,8327418,9193056,8347510,8358496,8287448,8391527,8383470,8386842,8200935,8470471,8374850,8326102,8253843,8269131,8076981,8204588
3128_ZFA_11,MainBoard First Mile 200 2MTrib 6,2015-01-26,SES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
